Date,Open,High,Low,Close,Adj Close,Volume
2020-12-08,1961.150024,2014.250000,1950.000000,1993.750000,1987.356812,20030506
2020-12-09,2009.949951,2033.800049,1999.250000,2026.949951,2020.450317,13464375
2020-12-10,2021.599976,2028.500000,2001.000000,2007.000000,2000.564331,7414229
2020-12-11,2013.000000,2038.000000,1974.250000,2005.800049,1999.368286,12434745
2020-12-14,2007.949951,2015.000000,1986.349976,1991.300049,1984.914673,7989830
2020-12-15,1989.699951,1989.699951,1961.099976,1974.349976,1968.019043,8561406
2020-12-16,1988.000000,1994.949951,1965.699951,1976.550049,1970.212036,8565904
2020-12-17,1984.500000,2005.000000,1977.150024,1985.599976,1979.232910,9346460
2020-12-18,1980.099976,2004.900024,1965.000000,1991.550049,1985.163940,8522215
2020-12-21,2010.000000,2022.000000,1855.250000,1939.699951,1933.480103,20368545
2020-12-22,1949.000000,1958.900024,1888.449951,1936.699951,1930.489746,12986606
2020-12-23,1930.000000,1951.449951,1920.650024,1943.849976,1937.616821,8999898
2020-12-24,1947.000000,1998.800049,1945.900024,1994.150024,1987.755615,9588577
2020-12-28,2006.699951,2018.000000,1995.300049,2003.300049,1996.876221,7947719
2020-12-29,2009.000000,2012.300049,1982.550049,1990.050049,1983.668701,8589407
2020-12-30,1995.250000,2007.199951,1975.550049,1995.500000,1989.101196,10173132
2020-12-31,1993.500000,2011.900024,1978.599976,1985.300049,1978.933960,8667516
2021-01-01,1988.000000,1997.000000,1982.000000,1987.500000,1981.126831,4622002
2021-01-04,1995.099976,1998.900024,1968.000000,1990.849976,1984.466064,11312992
2021-01-05,1969.000000,1983.599976,1956.000000,1966.099976,1959.795410,11132803
2021-01-06,1965.900024,1966.000000,1905.150024,1914.250000,1908.111694,21414270
2021-01-07,1920.500000,1945.000000,1905.150024,1911.150024,1905.021729,14918406
2021-01-08,1918.000000,1938.400024,1912.099976,1933.699951,1927.499268,12709792
2021-01-11,1938.800049,1938.800049,1892.500000,1897.250000,1891.166260,15371556
2021-01-12,1903.000000,1960.000000,1899.900024,1957.050049,1950.774536,18996047
2021-01-13,1963.550049,1974.949951,1918.449951,1938.800049,1932.583130,12284876
2021-01-14,1945.000000,1966.900024,1939.050049,1960.599976,1954.313110,9946818
2021-01-15,1960.599976,1973.800049,1920.050049,1937.449951,1931.237305,9503790
2021-01-18,1949.099976,1997.000000,1923.349976,1983.949951,1977.588257,16198856
2021-01-19,1994.650024,2031.000000,1994.650024,2016.400024,2009.934204,14771048
2021-01-20,2021.400024,2058.000000,2001.400024,2054.699951,2048.111328,14271669
2021-01-21,2082.000000,2120.000000,2075.000000,2099.399902,2092.667969,18038987
2021-01-22,2111.000000,2115.350098,2035.150024,2049.600098,2043.027832,14090818
2021-01-25,2034.949951,2034.949951,1932.000000,1941.000000,1934.776001,25016570
2021-01-27,1925.000000,1925.000000,1888.000000,1895.000000,1888.923462,19553809
2021-01-28,1880.150024,1923.300049,1870.000000,1876.550049,1870.532715,15722291
2021-01-29,1894.300049,1913.099976,1830.000000,1841.949951,1836.043579,20173258
2021-02-01,1859.400024,1905.000000,1848.000000,1895.300049,1889.222534,15774504
2021-02-02,1914.250000,1940.000000,1854.949951,1925.800049,1919.624756,19138414
2021-02-03,1928.300049,1952.000000,1900.000000,1930.650024,1924.459229,13984228
2021-02-04,1924.000000,1940.000000,1905.000000,1924.300049,1918.129517,11826848
2021-02-05,1930.050049,1944.650024,1920.000000,1923.750000,1917.581299,9344470
2021-02-08,1933.050049,1969.000000,1929.050049,1951.449951,1945.192383,9776136
2021-02-09,1961.949951,1989.599976,1952.300049,1956.150024,1949.877441,9047308
2021-02-10,1953.750000,1984.750000,1927.300049,1974.300049,1967.969238,9799560
2021-02-11,1980.000000,2064.199951,1972.250000,2055.699951,2049.108154,19631870
2021-02-12,2055.500000,2078.000000,2015.400024,2041.599976,2035.053345,14074374
2021-02-15,2048.050049,2061.300049,2025.000000,2032.599976,2026.082275,7287590
2021-02-16,2039.750000,2079.399902,2035.000000,2059.500000,2052.895996,9886093
2021-02-17,2060.000000,2095.949951,2050.600098,2083.250000,2076.569824,10957388
2021-02-18,2085.000000,2108.399902,2059.100098,2067.699951,2061.069580,8605531
2021-02-19,2057.000000,2104.949951,2053.300049,2080.300049,2073.629395,10800704
2021-02-22,2080.000000,2089.899902,1994.949951,2008.099976,2001.660767,10985697
2021-02-23,2048.000000,2052.899902,2013.599976,2023.449951,2016.961548,11834752
2021-02-24,2030.000000,2065.250000,2026.150024,2061.000000,2054.391113,4987735
2021-02-25,2076.000000,2152.000000,2073.000000,2144.350098,2137.474121,16085897
2021-02-26,2117.000000,2133.899902,2070.699951,2085.800049,2079.111816,17297575
2021-03-01,2110.199951,2112.000000,2062.500000,2101.699951,2094.960693,8159670
2021-03-02,2122.000000,2130.000000,2089.100098,2106.000000,2099.246826,7915073
2021-03-03,2121.050049,2219.899902,2107.199951,2202.100098,2195.038818,14733134
2021-03-04,2180.000000,2189.949951,2157.699951,2175.850098,2168.873047,9892597
2021-03-05,2156.000000,2211.949951,2153.050049,2178.699951,2171.713623,11773630
2021-03-08,2168.500000,2231.899902,2168.000000,2191.100098,2184.073975,9002404
2021-03-09,2200.000000,2213.800049,2146.600098,2191.050049,2184.024170,6993792
2021-03-10,2207.000000,2215.100098,2170.250000,2181.949951,2174.953369,5316182
2021-03-12,2195.000000,2206.399902,2123.899902,2137.600098,2130.745605,7783173
2021-03-15,2140.050049,2148.899902,2080.500000,2108.899902,2102.137451,7706170
2021-03-16,2114.000000,2126.000000,2095.500000,2100.600098,2093.864258,6402757
2021-03-17,2098.050049,2103.000000,2035.099976,2055.350098,2048.759277,8865521
2021-03-18,2072.899902,2084.800049,2001.000000,2009.099976,2002.657593,9528809
2021-03-19,1991.000000,2095.850098,1982.800049,2082.000000,2075.323730,19284892
2021-03-22,2071.000000,2074.000000,2033.199951,2062.399902,2055.786621,8571196
2021-03-23,2061.949951,2109.699951,2056.000000,2087.500000,2080.806152,8039865
2021-03-24,2079.750000,2079.750000,2040.400024,2047.300049,2040.735107,7763726
2021-03-25,2054.000000,2054.000000,1985.000000,1991.449951,1985.064087,10153757
2021-03-26,2012.000000,2013.699951,1973.699951,1994.650024,1988.253906,9313160
2021-03-30,2008.000000,2048.899902,1991.550049,2029.300049,2022.792847,9433842
2021-03-31,2018.000000,2049.899902,1999.000000,2003.099976,1996.676758,7499740
2021-04-01,2018.000000,2030.000000,2003.150024,2021.849976,2015.366699,5410307
2021-04-05,2024.949951,2025.000000,1962.099976,1992.599976,1986.210449,6864856
2021-04-06,2004.000000,2004.949951,1969.000000,1984.300049,1977.937134,6465241
2021-04-07,2000.000000,2046.900024,1993.300049,2002.849976,1996.427612,11198918
2021-04-08,2011.000000,2022.000000,1993.000000,2005.349976,1998.919556,7092878
2021-04-09,1998.449951,2006.349976,1980.000000,1982.050049,1975.694336,6478482
2021-04-12,1959.000000,1961.400024,1900.250000,1911.150024,1905.021729,9646031
2021-04-13,1924.000000,1940.599976,1917.849976,1931.800049,1925.605469,8958261
2021-04-15,1926.300049,1961.000000,1913.000000,1944.300049,1938.065430,9102492
2021-04-16,1936.599976,1949.900024,1926.449951,1932.099976,1925.904541,7225679
2021-04-19,1904.000000,1916.400024,1890.000000,1901.699951,1895.601929,8527967
2021-04-20,1910.500000,1919.000000,1890.449951,1901.150024,1895.053833,7939490
2021-04-22,1892.250000,1914.449951,1876.699951,1906.400024,1900.286987,6687573
2021-04-23,1906.000000,1918.900024,1895.349976,1904.349976,1898.243408,5459016
2021-04-26,1920.000000,1962.000000,1911.500000,1937.849976,1931.635986,9620785
2021-04-27,1940.000000,1997.199951,1938.250000,1988.650024,1982.273193,9226547
2021-04-28,1997.849976,2008.000000,1980.150024,1997.300049,1990.895508,7902002
2021-04-29,2022.900024,2044.500000,2007.300049,2024.050049,2017.559692,8035915
2021-04-30,2008.500000,2036.000000,1987.550049,1994.500000,1988.104370,9150974
2021-05-03,1966.000000,1979.000000,1943.099976,1959.050049,1952.768188,10909942
2021-05-04,1950.000000,1967.800049,1911.000000,1916.599976,1910.454224,10083693
2021-05-05,1923.349976,1938.500000,1908.050049,1920.099976,1913.942993,5719649
2021-05-06,1921.849976,1935.000000,1906.599976,1931.000000,1924.807983,6749281
2021-05-07,1937.750000,1955.650024,1926.000000,1931.750000,1925.555664,5671163
2021-05-10,1939.000000,1946.800049,1920.949951,1926.199951,1920.023438,6433879
2021-05-11,1915.000000,1938.550049,1910.000000,1933.150024,1926.951172,6220217
2021-05-12,1930.099976,1932.900024,1907.000000,1913.150024,1907.015259,6081627
2021-05-14,1928.050049,1942.000000,1906.000000,1937.300049,1931.087891,6134079
2021-05-17,1937.300049,1963.449951,1930.400024,1960.349976,1954.063843,5479424
2021-05-18,1981.000000,2002.599976,1972.500000,1987.949951,1981.575317,5567958
2021-05-19,1980.000000,2016.449951,1972.000000,1997.050049,1990.646240,7530294
2021-05-20,1997.900024,2010.900024,1981.000000,1985.400024,1979.033569,5271497
2021-05-21,1992.000000,2009.599976,1986.000000,2002.550049,1996.128662,4977555
2021-05-24,2008.000000,2009.800049,1982.000000,1985.650024,1979.282837,3946636
2021-05-25,1996.400024,1997.000000,1960.000000,1963.150024,1956.854980,6821015
2021-05-26,1975.000000,1979.500000,1965.300049,1970.050049,1963.732910,3452113
2021-05-27,1970.300049,1993.000000,1962.250000,1976.099976,1969.763428,12377100
2021-05-28,1990.000000,2105.000000,1990.000000,2094.800049,2088.082764,26060864
2021-05-31,2102.000000,2191.699951,2085.050049,2160.300049,2153.372803,27285782
2021-06-01,2166.000000,2202.000000,2146.500000,2168.899902,2161.945068,12928379
2021-06-02,2157.000000,2209.500000,2157.000000,2201.250000,2194.191406,11366816
2021-06-03,2221.000000,2250.000000,2196.100098,2209.649902,2202.564453,11064116
2021-06-04,2214.800049,2216.449951,2184.250000,2190.500000,2183.475830,6677278
2021-06-07,2202.000000,2242.000000,2185.000000,2227.399902,2220.257568,7539326
2021-06-08,2226.600098,2227.149902,2198.149902,2214.600098,2207.498779,4464889
2021-06-09,2219.000000,2221.000000,2157.949951,2175.000000,2168.025635,5265326
2021-06-10,2193.399902,2230.000000,2177.550049,2183.000000,2176.000000,6532832
2021-06-11,2182.899902,2228.000000,2180.100098,2213.149902,2213.149902,6351520
2021-06-14,2215.000000,2258.250000,2195.050049,2244.899902,2244.899902,9383416
2021-06-15,2261.000000,2274.899902,2240.300049,2250.000000,2250.000000,7002898
2021-06-16,2244.899902,2247.050049,2205.850098,2211.600098,2211.600098,4982975
2021-06-17,2200.000000,2235.000000,2179.899902,2215.649902,2215.649902,7266765
2021-06-18,2225.500000,2235.000000,2184.350098,2225.649902,2225.649902,13553801
2021-06-21,2203.500000,2247.500000,2200.149902,2237.250000,2237.250000,5624044
2021-06-22,2254.000000,2261.000000,2219.350098,2225.750000,2225.750000,5940386
2021-06-23,2250.000000,2250.600098,2201.699951,2205.350098,2205.350098,7685796
2021-06-24,2206.850098,2214.600098,2140.000000,2153.500000,2153.500000,42209687
2021-06-25,2153.500000,2153.500000,2081.100098,2104.449951,2104.449951,25546334
2021-06-28,2122.000000,2126.500000,2081.000000,2086.000000,2086.000000,9357852
2021-06-29,2089.500000,2109.000000,2084.100098,2087.800049,2087.800049,12526981
2021-06-30,2096.250000,2122.649902,2091.050049,2110.649902,2110.649902,9120556
2021-07-01,2118.000000,2123.149902,2095.000000,2097.949951,2097.949951,5784627
2021-07-02,2097.000000,2132.899902,2092.949951,2129.050049,2129.050049,6500973
2021-07-05,2136.449951,2153.550049,2131.500000,2150.199951,2150.199951,5400604
2021-07-06,2144.949951,2148.899902,2120.199951,2124.800049,2124.800049,4647361
2021-07-07,2127.750000,2127.750000,2098.000000,2110.050049,2110.050049,4824931
2021-07-08,2116.949951,2116.949951,2081.000000,2092.600098,2092.600098,5162088
2021-07-09,2088.000000,2091.699951,2066.100098,2071.199951,2071.199951,4170886
2021-07-12,2079.750000,2101.500000,2074.500000,2084.100098,2084.100098,3962111
2021-07-13,2100.000000,2103.050049,2088.050049,2099.699951,2099.699951,3099956
2021-07-14,2100.350098,2106.850098,2081.250000,2086.000000,2086.000000,3937768
2021-07-15,2095.000000,2095.000000,2078.500000,2082.350098,2082.350098,4360415
2021-07-16,2087.750000,2114.750000,2087.600098,2112.399902,2112.399902,4074206
2021-07-19,2100.000000,2124.000000,2092.250000,2098.949951,2098.949951,3855577
2021-07-20,2099.500000,2108.000000,2084.000000,2093.800049,2093.800049,3110610
